stop_lat,zone_id,stop_lon,stop_id,stop_name,location_type
37.160492,,-76.58025,2716,FORT EUSTIS,0
37.163176,,-76.55682,2714,WARWICK & WILLIAMSON,0
37.169199,,-76.562831,2715,WARWICK & LEES MILL,0
36.848303,,-76.186539,3346,NORTH CENTER & KEMPSVILLE,0
37.169541,,-76.56376,2719,WARWICK & LEES MILL,0
36.79244,,-76.117496,3347,PRINCESS ANNE & LYNNHAVEN,0
36.942896,,-76.31882,5079,HAMPTON & TAUSSIG,0
36.810365,,-76.27761,3344,BAINBRIDGE & HOLLY,0
36.846334,,-76.252505,5073,BALLENTINE & LRT STATION,0
36.834136,,-75.97117,5076,ATLANTIC & 6TH,0
36.817818,,-76.274831,1832,POINDEXTER & RODGERS,0
36.816361,,-76.277469,1833,POINDEXTER & STEWART,0
36.819057,,-76.272602,1830,POINDEXTER & B,0
36.844006,,-76.278042,8006_merged_9740017,HARBOR PARK,0
36.809988,,-76.277675,1836,BAINBRIDGE & HOLLY,0
36.755152,,-76.05937,3798,PRINCESS ANNE & NIMMO,0
36.813237,,-76.278342,1835,BAINBRIDGE & JEFFERSON,0
36.83465,,-76.332363,3794,HIGH & CUTHERELL,0
36.807699,,-76.277151,1838,BAINBRIDGE & LESTER,0
36.806119,,-76.276692,1839,BAINBRIDGE & HUGHES,0
36.842717,,-76.02262,3790,VIRGINIA BEACH & FIRST COLONIAL,0
36.834704,,-76.330023,3793,HIGH & VIRGINIA,0
36.873079,,-76.40209,3792,TOWNE POINT & PEPPERWOOD,0
36.838569,,-75.972362,9560,ATLANTIC & 11TH,0
37.007356,,-76.369835,2155,KECOUGHTAN & HAMPTON ROADS,0
36.989287,,-76.411079,2404,30TH & ROANOKE,0
37.005602,,-76.373137,2157,KECOUGHTAN & LITTLE FARMS,0
37.008139,,-76.361444,2151,KECOUGHTAN & EAST,0
36.985232,,-76.413253,2400,WICKHAM & 26TH,0
37.007824,,-76.366117,2153,KECOUGHTAN & ALGONQUIN,0
37.003862,,-76.376434,2158,KECOUGHTAN & POWHATAN,0
37.002068,,-76.379929,2159,KECOUGHTAN & WYTHE,0
36.99383,,-76.413706,2408,ROANOKE & 37TH,0
36.996433,,-76.415229,2409,ROANOKE & 41ST,0
36.859669,,-76.278192,5734_merged_9740031,CHURCH & GOFF,0
37.063252,,-76.427362,3065,BIG BETHEL & TOWN CENTER,0
36.830207,,-76.253972,0761,INDIAN RIVER & FORD,0
36.841048,,-76.190226,8011_merged_9740003,NEWTOWN ROAD,0
36.877948,,-76.294886,0427,COLLEY & 35TH,0
36.941135,,-76.325411,8871,SECOND & ESCORT,0
36.938407,,-76.325161,8870,SECOND & A,0
36.944879,,-76.299547,8873,THIRD & BELLINGER,0
37.047091,,-76.459715,3248,JEFFERSON & HEMLOCK,0
37.034766,,-76.453848,3242,JEFFERSON & WARWICKSHIRE,0
37.028482,,-76.449985,3240,JEFFERSON & NORTH,0
37.04416,,-76.459347,3247,JEFFERSON & MCLAWHORNE,0
37.041049,,-76.45777,3246,JEFFERSON & FRANCISCO,0
37.038013,,-76.455871,3244,JEFFERSON & VILLAGE,0
37.042575,,-76.427841,3053,BIG BETHEL & TODDS,0
36.828929,,-75.97361,1483,GENERAL BOOTH & RUDEE POINT,0
36.809553,,-75.990081,1481,GENERAL BOOTH & BIRDNECK,0
36.795102,,-75.990329,1480,KOA,0
36.86192,,-75.980003,1487,PACIFIC & 34TH,0
36.856138,,-75.978332,1486,PACIFIC & 28TH,0
36.836932,,-76.211838,3306,CORPORATE & MILITARY,0
36.839686,,-76.21357,3307,CORPORATE & ORION,0
36.82889,,-75.97395,1489,GENERAL BOOTH & HARBOUR,0
36.864269,,-75.980631,1488,PACIFIC & 36TH,0
36.993623,,-76.428809,3302,JEFFERSON & 44TH,0
36.834271,,-76.343656,1713,HIGH & LOUDOUN,0
36.834823,,-76.320575,1712,HIGH & WILLIAMSBURG,0
36.838967,,-76.353106,1711,HIGH & ORANGE,0
36.851583,,-76.378826,1710,HIGH & STERLING POINT,0
36.835314,,-76.304365,1716,HIGH & WASHINGTON,0
36.83537,,-76.301175,1715,HIGH & COURT,0
37.012752,,-76.35309,2146,KECOUGHTAN & IVY HOME,0
36.850882,,-76.284844,0404_merged_9740029,SAINT PAULS & WOOD,0
36.994407,,-76.420792,2414,41ST & MARSHALL,0
36.855309,,-76.194961,1139,VIRGINIA BEACH & KEMPSVILLE,0
36.8551,,-76.18794,1138,VIRGINIA BEACH & LAND,0
37.022046,,-76.35256,2141,KECOUGHTAN & LEE,0
36.849252,,-76.164845,1133,VIRGINIA BEACH & CLEARFIELD,0
36.846102,,-76.1571,1132,VIRGINIA BEACH & WITCHDUCK,0
36.84519,,-76.154878,1130,VIRGINIA BEACH & SOUTHGATE,0
36.854819,,-76.180979,1137,VIRGINIA BEACH & REEL,0
36.853525,,-76.175345,1136,VIRGINIA BEACH & FAIR MEADOWS,0
36.852572,,-76.173007,1135,VIRGINIA BEACH & DAVIS,0
36.850649,,-76.16827,1134,VIRGINIA BEACH & WEXFORD,0
37.03848,,-76.381884,2060,SAVILLE & PINE CHAPEL,0
36.934052,,-76.244611,0347,CHESAPEAKE & BAYVIEW,0
36.935937,,-76.244924,0346,CHESAPEAKE & EARL,0
37.175927,,-76.572432,3018,PICKETTS LINE & WARWICK,0
37.174369,,-76.580131,3019,PICKETTS LINE & ENTERPRISE,0
37.050394,,-76.347565,3010,KING & GILBERT,0
36.949712,,-76.319379,5941,MARYLAND & POWHATAN,0
36.766202,,-76.25201,3017,BATTLEFIELD & COASTAL,0
36.947862,,-76.264344,2065,1ST VIEW & SAINT GEORGE,0
36.945238,,-76.270322,2066,1ST VIEW & BAY,0
36.963967,,-76.267904,1009,OCEAN VIEW & 7TH VIEW,0
36.963099,,-76.266044,1008,OCEAN VIEW & 6TH VIEW,0
36.96111,,-76.262953,1007,OCEAN VIEW & 5TH VIEW,0
36.873124,,-76.252905,1004,BALLENTINE & HANBURY,0
36.87124,,-76.252439,1003,BALLENTINE & PETERSON,0
36.867638,,-76.251543,1001,BALLENTINE & TAIT,0
36.862571,,-76.250255,1000,BALLENTINE & TARRANT,0
36.854943,,-76.268239,1226,PRINCESS ANNE & MALTBY,0
36.854319,,-76.266296,1225,PRINCESS ANNE & MARSHALL,0
36.854003,,-76.263951,1224,PRINCESS ANNE & PARK,0
36.854467,,-76.261353,1223,PRINCESS ANNE & RAINEY,0
36.855599,,-76.256894,1222,PRINCESS ANNE & GRAND BASSA,0
36.857245,,-76.254029,1221,PRINCESS ANNE & MERRIMAC,0
36.857257,,-76.275447,1229,PRINCESS ANNE & CHAPEL,0
36.856445,,-76.273056,1228,PRINCESS ANNE & TIDEWATER,0
36.821961,,-75.981275,5667,AQUARIUM MUSEUM TURNABOUT,0
36.815098,,-75.988826,5666,MARSH PAVILION,0
36.881909,,-76.307965,5669,ELKHORN & 41ST,0
36.880089,,-76.307861,5668,ELKHORN & 39TH,0
37.052987,,-76.392357,2882,COLISEUM & SIGNATURE,0
37.040711,,-76.388024,2883,COLISEUM & CONVENTION,0
37.056118,,-76.395917,2880,HARDY CASH & PEABODY,0
37.055417,,-76.392601,2881,COLISEUM & HARDY CASH,0
37.030061,,-76.363283,2886,MICHIGAN & LASALLE,0
37.024626,,-76.362722,2887,SETTLERS LANDING & LASALLE,0
37.03879,,-76.386762,2884,COLISEUM & PINE CHAPEL,0
37.037785,,-76.384755,2885,PINE CHAPEL & COLISEUM,0
37.024342,,-76.356618,2888,SETTLERS LANDING & BACK RIVER,0
37.024206,,-76.353616,2889,SETTLERS LANDING & STEWART,0
36.915559,,-76.254389,0583,TIDEWATER & LITTLE CREEK,0
36.83274,,-75.970746,5787,ATLANTIC & 4TH,0
36.909969,,-76.256149,0584,TIDEWATER & BILTMORE,0
36.790662,,-76.244831,3878,MILITARY & GEORGETOWN,0
36.888309,,-76.220877,3879,AZALEA GARDEN & FARIS,0
36.894758,,-76.257205,0587,TIDEWATER & WAUKESHA,0
36.915878,,-76.304925,3874,LITTLE CREEK & SHIRLAND,0
36.835208,,-76.282161,0462,MAIN & INDIAN RIVER,0
36.834438,,-76.285038,0460,STATE & CLIFTON,0
36.799728,,-76.392731,1920,AIRLINE & AHOY,0
36.785341,,-75.999874,5719,GENERAL BOOTH & DAM NECK,0
36.858034,,-75.979096,5718,PACIFIC & 30TH,0
36.823426,,-75.977913,5716,GENERAL BOOTH & CROATAN,0
36.786118,,-76.106291,5715,COMMUNITY COLLEGE & PRINCESS ANNE,0
37.087932,,-76.48033,5714,FISHING POINT & GUM ROCK,0
37.06228,,-76.485255,5713,BOULEVARD PARK TRANSFER AREA,0
37.05461,,-76.463136,3274,JEFFERSON & DRESDEN,0
36.835202,,-76.296357,F002,FERRY STOP - HIGH ST,0
36.838848,,-76.296165,F003,FERRY STOP - NORTH LANDING,0
37.054668,,-76.330642,2959,FOX HILL & COLONIES LANDING,0
36.843292,,-76.290922,F001,FERRY STOP - WATERSIDE,0
36.799565,,-76.39277,1924,AIRLINE & AHOY,0
36.809882,,-76.256306,3907,CAMPOSTELLA & GIDEON,0
36.953205,,-76.327536,3900,DECATUR & HULL,0
36.771397,,-76.011098,3901,GENERAL BOOTH & REDMILL,0
36.768123,,-76.013377,3902,GENERAL BOOTH & LONDON BRIDGE,0
36.794255,,-75.995079,3903,GENERAL BOOTH & PROSPERITY,0
36.808345,,-76.371004,1927,AIRLINE & CITY PARK,0
36.809852,,-76.256184,3908,CAMPOSTELLA & SUNRISE,0
36.797137,,-76.367895,3112,HORNE & STAUFFER,0
36.785642,,-76.096892,0790,MICHAEL LA BOUVE & FACULTY,0
36.784984,,-76.09627,0791,FACULTY & MICHAEL LA BOUVE,0
36.789565,,-76.107651,0792,BUCKNER & RICA,0
36.79521,,-76.117274,0794,LYNNHAVEN & DAHLIA,0
36.792578,,-76.119882,0795,LYNNHAVEN & PRINCESS ANNE,0
36.789155,,-76.128706,0796,LYNNHAVEN & PISSARRO,0
36.788573,,-76.135888,0797,LYNNHAVEN & ROUNDHILL,0
36.787535,,-76.146075,0798,LYNNHAVEN & QUARTER,0
36.786484,,-76.151628,0799,LYNNHAVEN & PLEASANT VALLEY,0
36.858487,,-76.272944,0403,GOFF & TIDEWATER,0
36.848403,,-76.021436,1105,FIRST COLONIAL & DONNA,0
36.853978,,-76.279652,0406,CHURCH & OLNEY,0
36.85671,,-76.275127,0408,CHAPEL & PRINCESS ANNE,0
36.857103,,-76.273096,0409,TIDEWATER & PRINCESS ANNE,0
36.841657,,-75.973364,5803,ATLANTIC & 13TH,0
36.843611,,-75.9739,5802,ATLANTIC & 15TH,0
36.845209,,-75.974296,5801,ATLANTIC & 17TH,0
36.849328,,-75.975425,5800,ATLANTIC & 21ST,0
36.822766,,-76.302209,5807,7TH & JEFFERSON,0
36.835808,,-75.971754,5805,ATLANTIC & 7TH,0
36.837038,,-75.972078,5804,ATLANTIC & 9TH,0
36.909968,,-76.305564,0228,HAMPTON & HELENA,0
36.887602,,-76.302471,0221,HAMPTON & 49TH,0
36.891152,,-76.303799,0222,HAMPTON & BOLLING,0
36.894348,,-76.303167,0223,HAMPTON & ROCKBRIDGE,0
36.896522,,-76.302742,0225,HAMPTON & SURRY,0
36.900747,,-76.303389,0226,HAMPTON & LEXAN,0
36.902313,,-76.303863,0227,HAMPTON & ESCADRILLE,0
37.04034,,-76.407599,2239,TODDS & LYNNHAVEN,0
37.036171,,-76.31732,2238,PEMBROKE & OAKCREST,0
37.015954,,-76.332954,2231,BLACK & MCCLELLAN,0
37.021241,,-76.318535,2230,MALLORY & MERCURY,0
36.787431,,-75.998727,9121_merged_9740012,GENERAL BOOTH & DAM NECK,0
37.017782,,-76.332305,2235,MCCLELLAN & HARRIS,0
36.792913,,-76.355885,2234,ROOSEVELT & STRATFORD,0
36.796151,,-76.334706,2237,VICTORY & DEEP CREEK,0
37.022555,,-76.330777,2236,EMANCIPATION & MARSHALL,0
36.782187,,-76.001601,5937,GENERAL BOOTH & HUBBELL,0
36.915108,,-76.241407,0318,CHESAPEAKE & LITTLE CREEK,0
36.917779,,-76.24175,0319,CHESAPEAKE & ELK,0
36.911161,,-76.240764,0315,CHESAPEAKE & ROSEFIELD,0
36.914178,,-76.243515,0317,EVELYN BUTTS & AVENUE J,0
36.891487,,-76.237634,0310,CHESAPEAKE & GREEN,0
36.894766,,-76.238148,0311,CHESAPEAKE & STRAND,0
36.900085,,-76.239018,0312,CHESAPEAKE & DUNDALE,0
36.965287,,-76.27215,5938,OCEAN VIEW & 8TH VIEW,0
36.933144,,-76.205262,0137,OCEAN VIEW & 10TH BAY,0
36.930898,,-76.194882,0132,OCEAN VIEW & 19TH BAY,0
36.931924,,-76.200529,0133,OCEAN VIEW & 14TH BAY,0
36.934275,,-76.209681,0138,OCEAN VIEW & 6TH BAY,0
36.935435,,-76.214086,0139,OCEAN VIEW & 2ND BAY,0
37.027212,,-76.342127,2091,EATON & MILL POINT,0
37.012523,,-76.447892,2090,73RD & WARWICK,0
36.989719,,-76.401077,2092,PARISH & 26TH,0
36.984199,,-76.395792,2525,BLAIR & MULBERRY,0
36.985052,,-76.398307,2524,HAMPTON & 19TH,0
36.986577,,-76.392973,2527,BLAIR & BUXTON,0
36.982253,,-76.406548,2520,ROANOKE & 20TH,0
36.985727,,-76.402161,2523,HAMPTON & OAK,0
36.984565,,-76.404841,2522,HAMPTON & CHESTNUT,0
36.988778,,-76.391175,2528,MAPLE & BLAIR,0
36.977665,,-76.402698,2514,ROANOKE & GARDEN,0
37.151395,,-76.553544,2709,WARWICK & THORNCLIFF,0
36.88923,,-76.23828,0647,SEWELLS POINT & NORVIEW,0
37.1411,,-76.546882,2705,WARWICK & MERCER,0
37.137485,,-76.545636,2704,WARWICK & BEECHMONT,0
37.145245,,-76.549378,2707,WARWICK & CHECED WAY,0
37.143318,,-76.548173,2706,WARWICK & CURTIS TIGNOR,0
37.130765,,-76.539016,2701,WARWICK & ORIANA,0
37.130846,,-76.533634,2700,DENBIGH & DELOICE,0
37.133354,,-76.543053,2703,WARWICK & OLD COURTHOUSE,0
36.878853,,-76.233327,0645,SEWELLS POINT & LITTLE JOHN,0
36.868884,,-76.233401,0642,AZALEA GARDEN & EARLY,0
36.796511,,-76.173416,9173,INDIAN RIVER & KEMPSVILLE,0
37.029391,,-76.423949,6119,MERCURY & SHRECK,0
36.872987,,-76.402178,1825,TOWNE POINT & PEPPERWOOD,0
36.874064,,-76.405568,1824,TOWNE POINT & PINEBARK,0
36.865309,,-76.398998,1827,CHURCHLAND & TOWNPOINT,0
36.866792,,-76.400147,1826,TOWNE POINT & DUNKIRK,0
36.86695,,-76.400085,1820,TOWNE POINT & DUNKIRK,0
36.873754,,-76.409262,1823,TOWNE POINT & MAGNOLIA,0
37.010579,,-76.353378,2147,KECOUGHTAN & CLYDE,0
36.997675,,-76.41607,2410,ROANOKE & 43RD,0
36.994818,,-76.419493,2413,41ST & NEWSOME,0
37.016437,,-76.352982,2144,KECOUGHTAN & SUNSET,0
36.996675,,-76.423719,2415,MARSHALL & 44TH,0
37.020362,,-76.352658,2142,KECOUGHTAN & VICTORIA,0
37.001094,,-76.426407,2417,MARSHALL & TIMBER,0
36.998723,,-76.424989,2416,MARSHALL & 48TH,0
37.003474,,-76.427876,2419,MARSHALL & GLOUCESTER,0
37.009243,,-76.356265,2149,KECOUGHTAN & REGENT,0
36.997605,,-76.418772,2411,44TH & ORCUTT,0
37.051098,,-76.460952,3276,JEFFERSON & GREENWOOD,0
36.797376,,-76.396676,1921,AIRLINE & HOLLEY COVE,0
36.79294,,-76.40203,1922,SUNKIST & AIRLINE,0
36.796536,,-76.397882,1923,AIRLINE & BROOKESHIRE,0
37.058421,,-76.465436,3272,JEFFERSON & HARPERSVILLE,0
36.80586,,-76.379367,1925,AIRLINE & ELMHURST,0
36.806482,,-76.377265,1926,AIRLINE & LANCER,0
37.061432,,-76.46732,3271,JEFFERSON & NEWPORT,0
37.046881,,-76.460057,3279,JEFFERSON & HEMLOCK,0
37.136731,,-76.518407,3319,JEFFERSON & WELLNESS,0
37.123463,,-76.512765,3318,CHATHAM & HABERSHAM,0
36.778276,,-76.329045,9002,GILMERTON & LAKE VILLAGE,0
36.820472,,-76.225752,0764,INDIAN RIVER & SPARROW,0
36.819611,,-76.255711,3311,BETHEL & BERKELY,0
36.819516,,-76.251355,3310,MAYON & WINGFIELD,0
36.812635,,-76.255406,3313,SHELTER & BETHEL,0
36.818329,,-76.256788,3312,BETHEL & DRAYTON,0
36.816018,,-76.251253,3315,BORDER & WINDY,0
36.815902,,-76.250381,3314,BORDER & WINDY,0
37.120306,,-76.508148,3317,HABERSHAM & WALMART,0
36.816756,,-76.215085,0766,MILITARY & INDIAN RIVER,0
36.824387,,-76.31683,1729,LINCOLN & CHARLESTON,0
36.827518,,-76.312653,1726,ELM & DUKE,0
36.824484,,-76.313596,1727,LINCOLN & CAMDEN,0
36.830903,,-76.312824,1725,ELM & SOUTH,0
36.824749,,-76.30434,9399,LINCOLN & 7TH,0
36.822113,,-76.231534,0763,INDIAN RIVER & HAZEL,0
36.84146,,-76.213126,8010_merged_9740004,MILITARY HIGHWAY,0
37.027518,,-76.347302,3004,LINCOLN & FRANKLIN,0
37.043449,,-76.307986,3007,AMHERST & LANSING,0
37.105753,,-76.501116,3006,OYSTER POINT & OPERATIONS,0
37.022168,,-76.317162,3001,MALLORY & TAYLOR,0
37.025564,,-76.333086,3002,SETTLERS LANDING & HAMPTON HARBOR,0
37.054322,,-76.346104,3009,LITTLE BACK RIVER & RIVERCHASE,0
36.809692,,-76.351795,1588,CAVALIER & MCLEAN,0
36.807159,,-76.319346,1582,GEORGE WASHINGTON & GREENWOOD,0
36.79871,,-76.325009,1580,GEORGE WASHINGTON & GARRETT,0
36.818779,,-76.304793,1586,PORTSMOUTH & GREEN,0
36.835237,,-76.298051,1587,HIGH & CRAWFORD,0
36.814536,,-76.31144,1584,GEORGE WASHINGTON & ELM,0
36.855962,,-76.217227,1038,VIRGINIA BEACH & ROUND BAY,0
36.85586,,-76.214528,1039,VIRGINIA BEACH & BRIAR HILL,0
36.852575,,-76.249953,1032,VIRGINIA BEACH & GODFREY,0
36.852781,,-76.248537,1033,VIRGINIA BEACH & BALLENTINE,0
36.852195,,-76.255328,1030,VIRGINIA BEACH & NORCHESTER,0
36.852277,,-76.252978,1031,VIRGINIA BEACH & MERRIMAC,0
36.856252,,-76.22479,1036,VIRGINIA BEACH & JETT,0
36.85609,,-76.220356,1037,VIRGINIA BEACH & PECAN POINT,0
36.853354,,-76.175838,1034,VIRGINIA BEACH & FAIR MEADOWS,0
36.868978,,-76.22751,1212,PRINCESS ANNE & NORCOVA,0
36.774964,,-76.006872,5708_merged_9740005,GENERAL BOOTH & CORPORATE LANDING,0
36.87012,,-76.22539,1211,PRINCESS ANNE & HALSTEAD,0
36.865828,,-76.238296,1216,PRINCESS ANNE & FAIRBANKS,0
36.864787,,-76.240598,1217,PRINCESS ANNE & MINNESOTA,0
36.867255,,-76.23125,1214,PRINCESS ANNE & EARLY,0
36.860961,,-76.248476,1219,PRINCESS ANNE & CROMWELL,0
36.833552,,-76.311095,5659,COUNTY & PHOEBUS,0
36.841275,,-76.310198,5656,CRAWFORD & HATTON,0
36.840409,,-76.312985,5654,ELM & ANN,0
36.841237,,-76.312319,5655,CRAWFORD & WEBSTER,0
36.837846,,-76.312878,5653,ELM & ENTERPRISE,0
36.838118,,-76.313003,5650,ELM & ENTERPRISE,0
37.054283,,-76.34597,2898,LITTLE BACK RIVER & RIVERCHASE,0
37.051081,,-76.347328,2897,KING & MACALVA,0
37.047962,,-76.347648,2896,KING & ROLAND,0
36.850365,,-76.025279,1106,LASKIN & HILLTOP,0
36.816282,,-76.113021,1455,HOLLAND & WINDSOR OAKS,0
36.774327,,-76.007327,1456,GENERAL BOOTH & CULVER,0
36.781206,,-76.001676,1457,GENERAL BOOTH & HUBBELL,0
36.809512,,-76.092954,1450,HOLLAND & DIANA LEE,0
36.8428,,-76.010702,1103,VIRGINIA BEACH & GARCIA,0
36.841867,,-75.994791,1100,VIRGINIA BEACH & BIRCH LAKE,0
36.814298,,-76.101394,1453,HOLLAND & CHIMNEY HILL,0
36.800485,,-76.316688,9421,AFTON & FARRAGUT,0
36.777793,,-76.003926,1458,GENERAL BOOTH & EDISON,0
36.816153,,-76.111282,1459,HOLLAND & WINDSOR OAKS,0
36.848178,,-76.034086,1108,LASKIN & REGENCY,0
36.816116,,-76.331605,5637,PORTSMOUTH & DAHLIA,0
36.842736,,-76.23502,8009_merged_9740021,INGLESIDE ROAD,0
36.815814,,-76.35886,5729,PORTSMOUTH & DELAWARE,0
36.929686,,-76.253067,5722,TIDEWATER & NORMAN,0
36.931995,,-76.253693,5723,TIDEWATER & WOODFORD,0
36.920561,,-76.25299,5720,TIDEWATER & LEONARD,0
36.925148,,-76.252373,5721,TIDEWATER & MARVIN,0
36.92027,,-76.253336,5726,TIDEWATER & LEONARD,0
36.929595,,-76.253326,5724,TIDEWATER &  NORMAN,0
36.924911,,-76.25262,5725,TIDEWATER & MARVIN,0
36.763591,,-76.28885,3913,BAINBRIDGE & YACHT,0
36.765565,,-76.274201,3911,CAMPOSTELLA & KEATS,0
36.765693,,-76.274304,3910,CAMPOSTELLA & EVA,0
36.788377,,-76.135515,0783,LYNNHAVEN & ROUNDHILL,0
36.787351,,-76.145872,0782,LYNNHAVEN & QUARTER,0
36.786476,,-76.150369,0781,LYNNHAVEN & PLEASANT VALLEY,0
36.785343,,-76.156739,0780,LYNNHAVEN & THAMESFORD,0
36.795404,,-76.111233,0787,LYNNHAVEN & RIVERSIDE,0
36.795308,,-76.116679,0786,LYNNHAVEN & WOODBRIDGE,0
36.793573,,-76.118507,0785,LYNNHAVEN & PRINCESS ANNE,0
36.788916,,-76.129022,0784,LYNNHAVEN & GREY FRIARS CHASE,0
36.787376,,-76.101322,0789,TCC VIRGINIA BEACH,0
36.789207,,-76.10769,0788,BUCKNER & RICA,0
37.024524,,-76.423839,5836,WEAVER & MARTHA LEE,0
36.863969,,-76.278728,0412,CHURCH & B,0
37.033803,,-76.321316,5834,PEMBROKE & WOODLAND,0
36.883359,,-76.305084,5835,43RD & BOWDENS FERRY,0
36.870058,,-76.294175,0417,21ST & MANTEO,0
36.868781,,-76.290355,0416,21ST & DEBREE,0
36.86847,,-76.288733,0415,21ST & LLEWELLYN,0
36.868094,,-76.287164,0414,21ST & OMOHUNDRO,0
36.84619,,-76.253188,8008_merged_9740041,BALLENTINE BROAD CREEK STATION,0
36.909461,,-76.081992,5997,SHORE & KLEEN,0
37.037952,,-76.38462,5838,PINE CHAPEL & COLISEUM,0
37.035338,,-76.364222,5839,ARMISTEAD & LASALLE,0
36.907471,,-76.087173,5996,SHORE & PAGE,0
36.881233,,-76.044292,5991,GREAT NECK & HARBOR,0
36.859548,,-76.026378,5990,FIRST COLONIAL & TOTTENHAM,0
36.943332,,-76.312051,0239,HAMMOND & ADMIRAL TAUSSIG,0
36.889343,,-76.05121,5993,GREAT NECK & FALCON,0
36.92341,,-76.316007,0233,HAMPTON & BAKER,0
36.91974,,-76.312245,0231,HAMPTON & STAFF COLLEGE,0
36.915506,,-76.307716,0230,HAMPTON & LITTLE CREEK,0
36.929474,,-76.317649,0235,HAMPTON & BEECHWOOD,0
36.875333,,-76.190254,6086,WESLEYAN & ACADEMY,0
37.115446,,-76.520416,6087,WARWICK & ADAMS WOOD,0
36.790893,,-76.121154,6085,LYNNHAVEN & SALEM CROSSING,0
37.049193,,-76.475239,6083,WARWICK & OLD HARPERSVILLE,0
37.142619,,-76.516067,6080,DENBIGH & CEDARWOOD,0
36.795276,,-76.109967,5902,LYNNHAVEN & INDEPENDENCE,0
36.714576,,-76.251746,5903,CEDAR & HOLT,0
36.827436,,-76.246303,5901,INDIAN RIVER & WINGFIELD,0
36.947925,,-76.307872,5907,GILBERT & BAINBRIDGE,0
36.889236,,-76.239104,0309,CHESAPEAKE & NORVIEW,0
36.886829,,-76.242787,0307,CHESAPEAKE & PAMLICO,0
36.88124,,-76.247232,0304,CHESAPEAKE & BUCKINGHAM,0
36.897547,,-76.238589,0303,CHESAPEAKE & CURIE,0
36.878481,,-76.249529,0302,CHESAPEAKE & ROBINHOOD,0
36.875486,,-76.25247,0300,CHESAPEAKE & CROMWELL,0
36.905767,,-76.178925,0127,SHORE & DIAMOND SPRINGS,0
36.906904,,-76.172561,0126,SHORE & LAKE SMITH,0
36.907361,,-76.170241,0125,SHORE & KIMBALL,0
36.907077,,-76.162429,0124,SHORE & LAKE SHORES,0
36.907174,,-76.155949,0123,SHORE & JACK FROST,0
36.906458,,-76.150441,0122,SHORE & GELA,0
36.894915,,-76.141174,0121,PLEASURE HOUSE & ANDREW JACKSON,0
36.892718,,-76.139921,0120,INDEPENDENCE & SMOKEY,0
36.92087,,-76.192389,0129,SHORE & DUNNING,0
36.905519,,-76.177235,0084,SHORE & DIAMOND SPRINGS,0
36.906618,,-76.172686,0086,SHORE & LAKE SMITH,0
36.981995,,-76.411277,2551,WICKHAM & HAMPTON,0
36.981069,,-76.414011,2552,HAMPTON & MARSHALL,0
36.907103,,-76.169554,0087,SHORE & KIMBALL,0
36.978957,,-76.419418,2554,HAMPTON & JEFFERSON,0
36.85679,,-76.275312,0450,CHAPEL & PRINCESS ANNE,0
36.981351,,-76.42097,2556,JEFFERSON & 25TH,0
36.98538,,-76.435005,2558,WASHINGTON & 37TH,0
36.826328,,-76.299571,2559,PORT CENTRE & LINCOLN,0
36.918122,,-76.191178,0081,JOINT EXP BASE LITTLE CREEK,0
36.91488,,-76.19123,0082,SHORE & FLOWERFIELD,0
36.912544,,-76.189919,0083,SHORE & HEUTTE,0
36.865031,,-76.299475,0433,COLLEY & GRAYDON,0
36.754022,,-76.032832,5010,PRINCESS ANNE & SEABOARD,0
36.754124,,-76.034485,5011,PRINCESS ANNE & SEABOARD,0
36.862115,,-76.299676,0432,COLLEY & RALEIGH,0
36.84088,,-76.135641,5014,COLUMBUS & INDEPENDENCE,0
36.821637,,-76.067137,5016,LYNNHAVEN & SABRE,0
36.882205,,-76.425806,5161,COLLEGE & LAKE VIEW,0
37.041497,,-76.471508,2770,WARWICK & JAMES RIVER,0
37.039646,,-76.469092,2771,WARWICK & RIDGEWAY,0
37.037664,,-76.467498,2772,WARWICK & JAMES RIVER,0
37.034811,,-76.464287,2774,WARWICK & BRANDON,0
37.032351,,-76.460652,2776,WARWICK & MAIN,0
37.029744,,-76.457959,2777,WARWICK & RALEIGH,0
37.015553,,-76.435144,9498,74TH & MARSHALL,0
36.998268,,-76.416632,9499,44TH & ROANOKE,0
36.878176,,-76.294687,0437,COLLEY & 35TH,0
36.879505,,-76.304703,9143,38TH & BLUESTONE,0
36.977646,,-76.418804,2800,JEFFERSON & 20TH,0
36.887452,,-76.307583,9145,49TH & QUARANTINE,0
36.761888,,-76.275805,1858,CAMPOSTELLA & MARCUS,0
36.844006,,-76.278042,8006_merged_9740038,HARBOR PARK STATION,0
36.761778,,-76.27577,1850,CAMPOSTELLA & MARCUS,0
36.772838,,-76.271078,1851,CAMPOSTELLA & WADENA,0
36.77641,,-76.268153,1852,CAMPOSTELLA & LINDALE,0
36.776399,,-76.268309,1855,CAMPOSTELLA & LINDALE,0
36.772395,,-76.271474,1857,CAMPOSTELLA & BURNS,0
36.985227,,-76.413735,2172,26TH & WICKHAM,0
36.984299,,-76.416005,2173,26TH & MARSHALL,0
36.986971,,-76.409333,2170,26TH & ROANOKE,0
36.761646,,-76.250841,3842,BATTLEFIELD & BYRON,0
36.978452,,-76.430666,2176,26TH & WASHINGTON,0
36.980172,,-76.431795,2177,WASHINGTON & 29TH,0
36.982148,,-76.421412,2175,26TH & JEFFERSON,0
